"","iterations","CPLEX_time","SAT_calls","verdict","inst_num","cores_len","CPU","best_UB","solved_by","GREEDY_time","MEM_MB","CPLEX_pop_time","solver","SAT_time","interrupted_by","cores","solution","instance","best_LB","k","num_obj_in_core","cores_obj","CPLEX_seeded"
"150",2,0.0074,3335,"OPTIMUM FOUND",5,37.583333,290.2572,NA,"CPLEX model.",6e-04,115,0,"Base",290.0926,"",84,137,"rnd20.csv",NA,7,NA,NA,NA
"151",2,0.0061,634,"OPTIMUM FOUND",40,3.75,1.0235,NA,"LB >= UB.",1e-04,52,2e-04,"Base",0.936,"",56,526,"rnd25.csv",NA,3,NA,NA,NA
"152",0,0,2,"OPTIMUM FOUND",20,0,0.0656,NA,"disjoint phase.",0,52,0,"Base",0.0022,"",0,372,"rnd30.csv",NA,3,NA,NA,NA
"153",3,0.0421,7928,"OPTIMUM FOUND",33,22.845745,1112.6387,NA,"abstract CPLEX model.",0.0015,171,0,"Base",1112.3113,"",188,223,"rnd22.csv",NA,6,NA,NA,NA
"154",1,0,65,"OPTIMUM FOUND",24,3,0.3774,NA,"CPLEX model.",0,57,0,"Base",0.281,"",4,396,"rnd19.csv",NA,4,NA,NA,NA
"155",0,0,2,"OPTIMUM FOUND",31,0,0.8822,NA,"disjoint phase.",0,81,0,"Base",0.6926,"",0,0,"rnd4.csv",NA,10,NA,NA,NA
"156",1,0,233,"OPTIMUM FOUND",9,6.375,4.2224,NA,"concrete greedy soln.",1e-04,80,0,"Base",4.0787,"",8,151,"rnd27.csv",NA,7,NA,NA,NA
"157",2,0.0047,3687,"OPTIMUM FOUND",16,7.616667,169.5081,NA,"LB >= UB.",3e-04,80,0,"Base",169.3803,"",120,188,"rnd15.csv",NA,6,NA,NA,NA
"158",1,6e-04,35,"OPTIMUM FOUND",13,3,0.1078,NA,"CPLEX model.",0,53,0,"Base",0.0285,"",4,566,"rnd54.csv",NA,3,NA,NA,NA
"159",2,0.008,4082,"OPTIMUM FOUND",48,15.214286,271.006,NA,"CPLEX model.",4e-04,91,0,"Base",270.855,"",98,250,"rnd56.csv",NA,6,NA,NA,NA
"160",1,0,1450,"OPTIMUM FOUND",34,25.971429,111.1779,NA,"concrete greedy soln.",3e-04,85,0,"Base",111.0244,"",35,180,"rnd43.csv",NA,7,NA,NA,NA
"161",2,0.0044,3484,"OPTIMUM FOUND",8,5.56,73.559,NA,"CPLEX model.",3e-04,65,0,"Base",73.431,"",125,322,"rnd50.csv",NA,5,NA,NA,NA
"162",0,0,2,"OPTIMUM FOUND",31,0,0.0274,NA,"disjoint phase.",0,40,0,"Base",5e-04,"",0,565,"rnd4.csv",NA,1,NA,NA,NA
"163",3,0.154,7061,"OPTIMUM FOUND",53,45.230769,678.961,NA,"abstract CPLEX model.",0.0024,172,0,"Base",678.4562,"",143,220,"rnd29.csv",NA,6,NA,NA,NA
"164",1,0.0013,58,"OPTIMUM FOUND",7,3.8,0.1467,NA,"concrete greedy soln.",0,52,0,"Base",0.0798,"",5,472,"rnd12.csv",NA,3,NA,NA,NA
"165",1,3e-04,608,"OPTIMUM FOUND",46,20.166667,123.5603,NA,"CPLEX model.",0,91,0,"Base",123.3833,"",12,73,"rnd8.csv",NA,8,NA,NA,NA
"166",1,0,547,"OPTIMUM FOUND",60,5.6,22.6279,NA,"concrete greedy soln.",1e-04,62,0,"Base",22.5023,"",20,218,"rnd53.csv",NA,6,NA,NA,NA
"167",1,6e-04,538,"OPTIMUM FOUND",6,7.181818,90.1544,NA,"CPLEX model.",0,80,0,"Base",89.9968,"",11,173,"rnd11.csv",NA,7,NA,NA,NA
"168",1,3e-04,2493,"OPTIMUM FOUND",31,10.529412,154.333,NA,"concrete greedy soln.",2e-04,78,0,"Base",154.2263,"",68,140,"rnd4.csv",NA,6,NA,NA,NA
"169",0,0,2,"OPTIMUM FOUND",41,0,0.2268,NA,"disjoint phase.",0,81,0,"Base",0.0337,"",0,0,"rnd23.csv",NA,10,NA,NA,NA
"170",0,0,2,"OPTIMUM FOUND",53,0,0.0424,NA,"disjoint phase.",0,40,0,"Base",0.001,"",0,721,"rnd29.csv",NA,1,NA,NA,NA
"171",1,2e-04,460,"OPTIMUM FOUND",7,3.909091,4.2732,NA,"concrete greedy soln.",1e-04,57,0,"Base",4.1963,"",22,387,"rnd12.csv",NA,4,NA,NA,NA
"172",0,0,2,"OPTIMUM FOUND",60,0,0.0402,NA,"disjoint phase.",0,41,0,"Base",8e-04,"",0,796,"rnd53.csv",NA,1,NA,NA,NA
"173",0,0,1,"OPTIMUM FOUND",16,0,0.0298,NA,"Init Bounds.",0,41,0,"Base",2e-04,"",0,617,"rnd15.csv",NA,1,NA,NA,NA
"174",0,0,2,"OPTIMUM FOUND",47,0,0.3225,NA,"disjoint phase.",0,82,0,"Base",0.1059,"",0,0,"rnd34.csv",NA,10,NA,NA,NA
"175",1,3e-04,8,"OPTIMUM FOUND",48,3,0.0435,NA,"CPLEX model.",0,41,0,"Base",0.0018,"",1,853,"rnd56.csv",NA,1,NA,NA,NA
"176",1,0,234,"OPTIMUM FOUND",13,3.4,1.23,NA,"CPLEX model.",0,57,0,"Base",1.129,"",15,443,"rnd54.csv",NA,4,NA,NA,NA
"177",2,0.0011,117,"OPTIMUM FOUND",8,4.066667,0.1048,NA,"LB >= UB.",0,46,3e-04,"Base",0.0502,"",15,674,"rnd50.csv",NA,2,NA,NA,NA
"178",1,3e-04,1225,"OPTIMUM FOUND",31,25.428571,123.1476,NA,"concrete greedy soln.",2e-04,99,0,"Base",122.9915,"",28,43,"rnd4.csv",NA,8,NA,NA,NA
"179",0,0,10,"OPTIMUM FOUND",27,4,0.0465,NA,"disjoint phase.",0,46,0,"Base",0.0033,"",1,594,"rnd46.csv",NA,2,NA,NA,NA
"180",1,5e-04,232,"OPTIMUM FOUND",22,4.111111,3.5114,NA,"CPLEX model.",0,58,0,"Base",3.4078,"",9,269,"rnd32.csv",NA,5,NA,NA,NA
"181",0,0,2,"OPTIMUM FOUND",46,0,0.0389,NA,"disjoint phase.",0,41,0,"Base",5e-04,"",0,773,"rnd8.csv",NA,1,NA,NA,NA
"182",0,0,2,"OPTIMUM FOUND",5,0,0.3612,NA,"disjoint phase.",0,82,0,"Base",0.1372,"",0,0,"rnd20.csv",NA,10,NA,NA,NA
"183",0,0,1,"OPTIMUM FOUND",36,0,0.0505,NA,"Init Bounds.",0,46,0,"Base",0.0011,"",0,645,"rnd47.csv",NA,2,NA,NA,NA
"184",1,4e-04,372,"OPTIMUM FOUND",23,4.04,1.6351,NA,"concrete greedy soln.",0,57,0,"Base",1.5534,"",25,348,"rnd49.csv",NA,4,NA,NA,NA
"185",1,3e-04,406,"OPTIMUM FOUND",16,7.714286,52.6785,NA,"CPLEX model.",0,81,0,"Base",52.5398,"",7,71,"rnd15.csv",NA,8,NA,NA,NA
"186",7,0.8703,12570,"UNKNOWN",48,62.861017,3599.5734,171,"",0.0109,281,0,"Base",3597.7837,"INTERRUPTED signal 15",295,171,"rnd56.csv",90,8,NA,NA,NA
"187",1,5e-04,332,"OPTIMUM FOUND",34,10.6,40.5734,NA,"abstract CPLEX model.",0,83,0,"Base",40.3618,"",5,53,"rnd43.csv",NA,9,NA,NA,NA
"188",0,0,2,"OPTIMUM FOUND",51,0,0.27,NA,"disjoint phase.",0,81,0,"Base",0.0599,"",0,0,"rnd40.csv",NA,10,NA,NA,NA
"189",1,1e-04,184,"OPTIMUM FOUND",36,3.545455,3.7117,NA,"CPLEX model.",0,58,0,"Base",3.6044,"",11,323,"rnd47.csv",NA,5,NA,NA,NA
"190",0,0,2,"OPTIMUM FOUND",45,0,0.3786,NA,"disjoint phase.",0,81,0,"Base",0.1014,"",0,0,"rnd38.csv",NA,10,NA,NA,NA
"191",1,7e-04,27,"OPTIMUM FOUND",23,3.333333,0.0859,NA,"CPLEX model.",0,53,0,"Base",0.0155,"",3,438,"rnd49.csv",NA,3,NA,NA,NA
"192",0,0,2,"OPTIMUM FOUND",10,0,0.36,NA,"disjoint phase.",0,81,0,"Base",0.1202,"",0,0,"rnd39.csv",NA,10,NA,NA,NA
"193",6,0.5444,8911,"OPTIMUM FOUND",53,74.00463,2073.5896,NA,"abstract CPLEX model.",0.0086,269,0,"Base",2072.3401,"",216,96,"rnd29.csv",NA,8,NA,NA,NA
"194",1,0,1524,"OPTIMUM FOUND",27,5.265306,54.9752,NA,"concrete greedy soln.",1e-04,65,0,"Base",54.8638,"",49,321,"rnd46.csv",NA,5,NA,NA,NA
"195",1,0.0011,110,"OPTIMUM FOUND",22,3.857143,0.0951,NA,"concrete greedy soln.",0,46,0,"Base",0.0386,"",14,627,"rnd32.csv",NA,2,NA,NA,NA
"196",2,0.0043,1770,"OPTIMUM FOUND",60,25.318182,132.5301,NA,"LB >= UB.",3e-04,104,3e-04,"Base",132.3532,"",44,85,"rnd53.csv",NA,8,NA,NA,NA
"197",1,1e-04,386,"OPTIMUM FOUND",46,3.833333,35.3062,NA,"CPLEX model.",0,63,0,"Base",35.1841,"",12,179,"rnd8.csv",NA,6,NA,NA,NA
"198",1,3e-04,60,"OPTIMUM FOUND",6,10,1.2686,NA,"abstract CPLEX model.",0,83,0,"Base",1.0571,"",1,51,"rnd11.csv",NA,9,NA,NA,NA
"199",1,0,1699,"OPTIMUM FOUND",38,20.219512,135.6993,NA,"concrete greedy soln.",3e-04,93,0,"Base",135.5375,"",41,118,"rnd9.csv",NA,7,NA,NA,NA
"200",1,6e-04,23,"OPTIMUM FOUND",59,3,0.0611,NA,"CPLEX model.",0,46,0,"Base",0.0079,"",3,551,"rnd13.csv",NA,2,NA,NA,NA
"201",0,0,2,"OPTIMUM FOUND",19,0,0.3592,NA,"disjoint phase.",0,81,0,"Base",0.1215,"",0,0,"rnd28.csv",NA,10,NA,NA,NA
"202",1,7e-04,548,"OPTIMUM FOUND",3,4.55,19.0397,NA,"concrete greedy soln.",0,59,0,"Base",18.936,"",20,149,"rnd41.csv",NA,6,NA,NA,NA
"203",5,0.0854,8708,"OPTIMUM FOUND",14,73.048387,1833.3696,NA,"LB >= UB.",0.0067,201,0,"Base",1832.6982,"",186,167,"rnd42.csv",NA,7,NA,NA,NA
"204",1,5e-04,78,"OPTIMUM FOUND",51,5,0.4023,NA,"abstract CPLEX model.",0,58,0,"Base",0.3114,"",3,246,"rnd40.csv",NA,5,NA,NA,NA
"205",1,5e-04,502,"OPTIMUM FOUND",18,4.35,0.8516,NA,"concrete greedy soln.",1e-04,53,0,"Base",0.7649,"",40,609,"rnd52.csv",NA,3,NA,NA,NA
"206",1,5e-04,409,"OPTIMUM FOUND",32,4.818182,54.9169,NA,"CPLEX model.",0,76,0,"Base",54.7846,"",11,123,"rnd10.csv",NA,7,NA,NA,NA
"207",1,0,205,"OPTIMUM FOUND",39,3.166667,28.0377,NA,"CPLEX model.",0,80,0,"Base",27.9108,"",6,111,"rnd33.csv",NA,7,NA,NA,NA
"208",0,0,18,"OPTIMUM FOUND",51,3,0.0534,NA,"disjoint phase.",0,46,0,"Base",0.0045,"",3,510,"rnd40.csv",NA,2,NA,NA,NA
"209",1,4e-04,823,"OPTIMUM FOUND",18,4.789474,4.2344,NA,"concrete greedy soln.",1e-04,57,0,"Base",4.1327,"",38,477,"rnd52.csv",NA,4,NA,NA,NA
"210",1,5e-04,294,"OPTIMUM FOUND",56,5.5,27.3807,NA,"CPLEX model.",0,71,0,"Base",27.2432,"",6,97,"rnd55.csv",NA,7,NA,NA,NA
"211",1,0.0015,313,"OPTIMUM FOUND",17,11.4,27.0522,NA,"abstract CPLEX model.",0,81,0,"Base",26.8194,"",5,49,"rnd57.csv",NA,9,NA,NA,NA
"212",2,0.0041,3072,"OPTIMUM FOUND",59,5.055556,147.8122,NA,"LB >= UB.",2e-04,81,0,"Base",147.6907,"",90,286,"rnd13.csv",NA,5,NA,NA,NA
"213",0,0,1,"OPTIMUM FOUND",3,0,0.0281,NA,"Init Bounds.",0,40,0,"Base",2e-04,"",0,563,"rnd41.csv",NA,1,NA,NA,NA
"214",2,0.0134,3874,"OPTIMUM FOUND",12,38.77907,260.5281,NA,"CPLEX model.",0.0011,112,0,"Base",260.3001,"",86,36,"rnd51.csv",NA,9,NA,NA,NA
"215",1,1e-04,395,"OPTIMUM FOUND",11,6,66.6642,NA,"CPLEX model.",0,79,0,"Base",66.5205,"",10,195,"rnd36.csv",NA,7,NA,NA,NA
"216",0,0,2,"OPTIMUM FOUND",32,0,0.3218,NA,"disjoint phase.",0,80,0,"Base",0.1202,"",0,16,"rnd10.csv",NA,9,NA,NA,NA
"217",1,1e-04,1825,"OPTIMUM FOUND",39,47.595238,164.613,NA,"concrete greedy soln.",4e-04,114,0,"Base",164.4384,"",42,31,"rnd33.csv",NA,9,NA,NA,NA
"218",1,0,96,"OPTIMUM FOUND",37,3.5,0.6011,NA,"CPLEX model.",0,57,0,"Base",0.5111,"",6,358,"rnd60.csv",NA,4,NA,NA,NA
"219",1,5e-04,221,"OPTIMUM FOUND",56,10.333333,14.6558,NA,"abstract CPLEX model.",0,82,0,"Base",14.472,"",3,29,"rnd55.csv",NA,9,NA,NA,NA
"220",1,5e-04,681,"OPTIMUM FOUND",49,4.606061,7.8147,NA,"concrete greedy soln.",1e-04,58,0,"Base",7.719,"",33,211,"rnd21.csv",NA,5,NA,NA,NA
"221",4,0.1108,8034,"OPTIMUM FOUND",17,76.586826,928.6442,NA,"building summations.",0.0056,187,0,"Base",927.77,"",167,188,"rnd57.csv",NA,7,NA,NA,NA
"222",1,7e-04,856,"OPTIMUM FOUND",12,14.272727,74.2612,NA,"concrete greedy soln.",1e-04,78,0,"Base",74.1206,"",22,158,"rnd51.csv",NA,7,NA,NA,NA
"223",1,6e-04,927,"OPTIMUM FOUND",11,26.818182,59.6278,NA,"concrete greedy soln.",1e-04,84,0,"Base",59.4086,"",22,45,"rnd36.csv",NA,9,NA,NA,NA
"224",1,5e-04,69,"OPTIMUM FOUND",38,11,11.73,NA,"abstract CPLEX model.",0,80,0,"Base",11.5351,"",1,27,"rnd9.csv",NA,9,NA,NA,NA
"225",1,5e-04,1029,"OPTIMUM FOUND",3,11,72.1607,NA,"concrete greedy soln.",1e-04,84,0,"Base",72.0153,"",24,50,"rnd41.csv",NA,8,NA,NA,NA
"226",5,8.4567,9974,"OPTIMUM FOUND",14,102.671642,1111.0353,NA,"abstract CPLEX model.",0.0141,246,0,"Base",1101.4727,"",201,44,"rnd42.csv",NA,9,NA,NA,NA
"227",0,0,2,"OPTIMUM FOUND",34,0,0.3698,NA,"disjoint phase.",0,82,0,"Base",0.1128,"",0,0,"rnd43.csv",NA,10,NA,NA,NA
"228",1,0.0015,177,"OPTIMUM FOUND",37,4.2,0.2017,NA,"concrete greedy soln.",0,52,0,"Base",0.1283,"",15,465,"rnd60.csv",NA,3,NA,NA,NA
"229",1,4e-04,29,"OPTIMUM FOUND",49,3.2,0.0569,NA,"CPLEX model.",0,46,0,"Base",0.0068,"",5,493,"rnd21.csv",NA,2,NA,NA,NA
"230",1,5e-04,938,"OPTIMUM FOUND",50,7.173913,64.9183,NA,"concrete greedy soln.",1e-04,77,0,"Base",64.768,"",23,155,"rnd35.csv",NA,7,NA,NA,NA
"231",1,0,1121,"OPTIMUM FOUND",5,5.675676,50.1106,NA,"concrete greedy soln.",1e-04,66,0,"Base",49.9947,"",37,201,"rnd20.csv",NA,6,NA,NA,NA
"232",0,0,2,"OPTIMUM FOUND",28,0,0.2389,NA,"disjoint phase.",0,82,0,"Base",0.0282,"",0,0,"rnd16.csv",NA,10,NA,NA,NA
"233",0,0,2,"OPTIMUM FOUND",40,0,0.0468,NA,"disjoint phase.",0,46,0,"Base",9e-04,"",0,620,"rnd25.csv",NA,2,NA,NA,NA
"234",0,0,2,"OPTIMUM FOUND",26,0,0.3172,NA,"disjoint phase.",0,81,0,"Base",0.0919,"",0,0,"rnd24.csv",NA,10,NA,NA,NA
"235",0,0,2,"OPTIMUM FOUND",20,0,0.0552,NA,"disjoint phase.",0,46,0,"Base",0.0015,"",0,471,"rnd30.csv",NA,2,NA,NA,NA
"236",4,0.4407,10126,"OPTIMUM FOUND",33,39.548837,1200.8184,NA,"abstract CPLEX model.",0.0035,189,0,"Base",1199.9673,"",215,143,"rnd22.csv",NA,7,NA,NA,NA
"237",1,4e-04,379,"OPTIMUM FOUND",24,4.380952,3.0286,NA,"concrete greedy soln.",0,58,0,"Base",2.9218,"",21,304,"rnd19.csv",NA,5,NA,NA,NA
"238",1,0,201,"OPTIMUM FOUND",9,4.5,7.1035,NA,"concrete greedy soln.",0,61,0,"Base",6.9892,"",8,229,"rnd27.csv",NA,6,NA,NA,NA
"239",1,2e-04,30,"OPTIMUM FOUND",20,4,0.5066,NA,"CPLEX model.",0,58,0,"Base",0.4107,"",1,232,"rnd30.csv",NA,5,NA,NA,NA
"240",1,9e-04,21,"OPTIMUM FOUND",24,3.333333,0.0624,NA,"CPLEX model.",0,46,0,"Base",0.0091,"",3,603,"rnd19.csv",NA,2,NA,NA,NA
"241",0,0,2,"OPTIMUM FOUND",9,0,0.0397,NA,"disjoint phase.",0,41,0,"Base",9e-04,"",0,746,"rnd27.csv",NA,1,NA,NA,NA
"242",1,5e-04,217,"OPTIMUM FOUND",41,10.5,6.5306,NA,"abstract CPLEX model.",0,80,0,"Base",6.3697,"",4,35,"rnd23.csv",NA,9,NA,NA,NA
"243",8,0.1643,13155,"UNKNOWN",30,62.968858,3599.4847,396,"",0.0143,271,0,"Base",3598.8401,"INTERRUPTED signal 15",289,396,"rnd59.csv",173,7,NA,NA,NA
"244",0,0,2,"OPTIMUM FOUND",5,0,0.0365,NA,"disjoint phase.",0,41,0,"Base",9e-04,"",0,725,"rnd20.csv",NA,1,NA,NA,NA
"245",0,0,2,"OPTIMUM FOUND",57,0,0.2886,NA,"disjoint phase.",0,81,0,"Base",0.072,"",0,0,"rnd37.csv",NA,10,NA,NA,NA
"246",2,0.0035,2064,"OPTIMUM FOUND",40,5.069444,75.9687,NA,"CPLEX model.",2e-04,71,0,"Base",75.8456,"",72,344,"rnd25.csv",NA,5,NA,NA,NA
"247",0,0,2,"OPTIMUM FOUND",25,0,0.2749,NA,"disjoint phase.",0,81,0,"Base",0.0808,"",0,0,"rnd18.csv",NA,10,NA,NA,NA
"248",0,0,16,"OPTIMUM FOUND",57,3,0.0574,NA,"disjoint phase.",0,46,0,"Base",0.0049,"",2,493,"rnd37.csv",NA,2,NA,NA,NA
"249",2,0.0029,878,"OPTIMUM FOUND",52,4.024691,3.1383,NA,"LB >= UB.",1e-04,52,0,"Base",3.061,"",81,552,"rnd17.csv",NA,3,NA,NA,NA
"250",1,0.0013,26,"OPTIMUM FOUND",19,3.666667,0.0692,NA,"CPLEX model.",0,46,0,"Base",0.0116,"",3,633,"rnd28.csv",NA,2,NA,NA,NA
"251",1,5e-04,65,"OPTIMUM FOUND",30,10,2.6086,NA,"abstract CPLEX model.",0,80,0,"Base",2.4298,"",1,39,"rnd59.csv",NA,9,NA,NA,NA
"252",1,5e-04,115,"OPTIMUM FOUND",41,3.2,6.0338,NA,"CPLEX model.",0,71,0,"Base",5.905,"",5,116,"rnd23.csv",NA,7,NA,NA,NA
"253",0,0,2,"OPTIMUM FOUND",36,0,0.3082,NA,"disjoint phase.",0,81,0,"Base",0.0481,"",0,0,"rnd47.csv",NA,10,NA,NA,NA
"254",2,0.0039,2791,"OPTIMUM FOUND",47,4.193798,43.3753,NA,"LB >= UB.",2e-04,58,0,"Base",43.2768,"",129,379,"rnd34.csv",NA,4,NA,NA,NA
"255",0,0,2,"OPTIMUM FOUND",48,0,0.3119,NA,"disjoint phase.",0,81,0,"Base",0.0725,"",0,0,"rnd56.csv",NA,10,NA,NA,NA
"256",2,0.0028,3740,"OPTIMUM FOUND",19,7.243478,207.4106,NA,"CPLEX model.",3e-04,88,0,"Base",207.2818,"",115,341,"rnd28.csv",NA,5,NA,NA,NA
"257",3,0.1371,4238,"OPTIMUM FOUND",50,80.160714,500.1462,NA,"abstract CPLEX model.",0.0031,161,0,"Base",499.2118,"",112,47,"rnd35.csv",NA,9,NA,NA,NA
"258",1,5e-04,555,"OPTIMUM FOUND",5,12.888889,81.1811,NA,"CPLEX model.",0,85,0,"Base",81.0227,"",9,74,"rnd20.csv",NA,8,NA,NA,NA
"259",2,0.0027,1173,"OPTIMUM FOUND",47,4.38961,3.5152,NA,"CPLEX model.",1e-04,52,0,"Base",3.4341,"",77,475,"rnd34.csv",NA,3,NA,NA,NA
"260",2,0.0011,350,"OPTIMUM FOUND",57,4,4.2722,NA,"LB >= UB.",0,58,3e-04,"Base",4.1675,"",20,243,"rnd37.csv",NA,5,NA,NA,NA
"261",1,5e-04,65,"OPTIMUM FOUND",33,10,1.4166,NA,"abstract CPLEX model.",0,80,0,"Base",1.2382,"",1,29,"rnd22.csv",NA,9,NA,NA,NA
"262",2,0.004,2526,"OPTIMUM FOUND",52,4.700787,62.5717,NA,"LB >= UB.",4e-04,59,0,"Base",62.4609,"",127,465,"rnd17.csv",NA,4,NA,NA,NA
"263",0,0,2,"OPTIMUM FOUND",14,0,0.3818,NA,"disjoint phase.",0,81,0,"Base",0.1364,"",0,0,"rnd42.csv",NA,10,NA,NA,NA
"264",1,0.0014,1374,"OPTIMUM FOUND",9,10.243243,62.3657,NA,"conflicts from UB model.",1e-04,81,4e-04,"Base",62.1981,"",37,86,"rnd27.csv",NA,8,NA,NA,NA
"265",2,0.0068,3471,"OPTIMUM FOUND",10,4.562963,29.6549,NA,"CPLEX model.",3e-04,57,0,"Base",29.5393,"",135,428,"rnd39.csv",NA,4,NA,NA,NA
"266",1,5e-04,1061,"OPTIMUM FOUND",42,3.972222,41.1228,NA,"populated CPLEX model.",1e-04,61,4e-04,"Base",41.015,"",36,272,"rnd26.csv",NA,5,NA,NA,NA
"267",5,0.0619,10006,"UNKNOWN",43,48.283898,3599.5129,407,"",0.0067,293,0,"Base",3599.1239,"INTERRUPTED signal 15",236,407,"rnd45.csv",171,7,NA,NA,NA
"268",3,0.059,4531,"OPTIMUM FOUND",4,50.918919,752.0459,NA,"abstract CPLEX model.",0.0021,164,0,"Base",751.6618,"",111,194,"rnd2.csv",NA,7,NA,NA,NA
"269",1,1e-04,377,"OPTIMUM FOUND",29,4.235294,5.7814,NA,"concrete greedy soln.",0,58,0,"Base",5.6623,"",17,364,"rnd5.csv",NA,5,NA,NA,NA
"270",1,5e-04,69,"OPTIMUM FOUND",28,10,6.8388,NA,"abstract CPLEX model.",0,83,0,"Base",6.6624,"",1,36,"rnd16.csv",NA,9,NA,NA,NA
"271",1,5e-04,1462,"OPTIMUM FOUND",21,5.588235,25.2614,NA,"concrete greedy soln.",3e-04,59,0,"Base",25.1446,"",68,368,"rnd31.csv",NA,5,NA,NA,NA
"272",0,0,2,"OPTIMUM FOUND",12,0,0.3222,NA,"disjoint phase.",0,81,0,"Base",0.1075,"",0,0,"rnd51.csv",NA,10,NA,NA,NA
"273",0,0,2,"OPTIMUM FOUND",32,0,0.3443,NA,"disjoint phase.",0,81,0,"Base",0.1255,"",0,0,"rnd10.csv",NA,10,NA,NA,NA
"274",0,0,2,"OPTIMUM FOUND",25,0,0.044,NA,"disjoint phase.",0,46,0,"Base",0.001,"",0,481,"rnd18.csv",NA,2,NA,NA,NA
"275",1,4e-04,47,"OPTIMUM FOUND",29,3.666667,0.0831,NA,"concrete greedy soln.",0,46,0,"Base",0.0192,"",6,715,"rnd5.csv",NA,2,NA,NA,NA
"276",1,6e-04,457,"OPTIMUM FOUND",1,11.5,78.2819,NA,"CPLEX model.",0,90,0,"Base",78.1238,"",10,111,"rnd1.csv",NA,8,NA,NA,NA
"277",0,0,2,"OPTIMUM FOUND",29,0,0.3716,NA,"disjoint phase.",0,81,0,"Base",0.1091,"",0,0,"rnd5.csv",NA,10,NA,NA,NA
"278",1,0.0019,9,"OPTIMUM FOUND",21,3,0.0585,NA,"CPLEX model.",0,46,0,"Base",0.0036,"",1,661,"rnd31.csv",NA,2,NA,NA,NA
"279",1,0.0011,73,"OPTIMUM FOUND",25,5,0.8085,NA,"abstract CPLEX model.",0,58,0,"Base",0.7171,"",2,244,"rnd18.csv",NA,5,NA,NA,NA
"280",1,6e-04,1791,"OPTIMUM FOUND",26,9.978261,109.0785,NA,"concrete greedy soln.",2e-04,83,0,"Base",108.9266,"",46,155,"rnd24.csv",NA,7,NA,NA,NA
"281",2,0.0041,1339,"OPTIMUM FOUND",10,3.723404,2.4572,NA,"CPLEX model.",4e-04,52,0,"Base",2.3704,"",94,538,"rnd39.csv",NA,3,NA,NA,NA
"282",0,0,1,"OPTIMUM FOUND",42,0,0.0481,NA,"Init Bounds.",0,46,0,"Base",0.0011,"",0,561,"rnd26.csv",NA,2,NA,NA,NA
"283",4,0.0499,6736,"OPTIMUM FOUND",58,75.616438,1093.9578,NA,"abstract CPLEX model.",0.0049,217,0,"Base",1093.3479,"",146,183,"rnd48.csv",NA,7,NA,NA,NA
"284",1,1e-04,552,"OPTIMUM FOUND",45,9.25,92.8565,NA,"CPLEX model.",0,86,0,"Base",92.6988,"",12,181,"rnd38.csv",NA,7,NA,NA,NA
"285",1,5e-04,1654,"OPTIMUM FOUND",35,12.25,61.6691,NA,"conflicts from UB model.",2e-04,85,3e-04,"Base",61.4536,"",40,32,"rnd14.csv",NA,9,NA,NA,NA
"286",2,0.0309,3589,"OPTIMUM FOUND",15,33.103448,273.7282,NA,"CPLEX model.",6e-04,128,0,"Base",273.5036,"",87,91,"rnd3.csv",NA,8,NA,NA,NA
"287",1,0,1635,"OPTIMUM FOUND",1,7.652174,90.9759,NA,"concrete greedy soln.",2e-04,76,0,"Base",90.847,"",46,251,"rnd1.csv",NA,6,NA,NA,NA
"288",1,7e-04,54,"OPTIMUM FOUND",26,10,1.084,NA,"abstract CPLEX model.",0,80,0,"Base",0.8998,"",1,38,"rnd24.csv",NA,9,NA,NA,NA
"289",1,4e-04,26,"OPTIMUM FOUND",44,3,0.1259,NA,"CPLEX model.",0,57,0,"Base",0.0447,"",2,326,"rnd6.csv",NA,4,NA,NA,NA
"290",0,0,2,"OPTIMUM FOUND",7,0,0.3205,NA,"disjoint phase.",0,81,0,"Base",0.1174,"",0,0,"rnd12.csv",NA,10,NA,NA,NA
"291",2,0.0106,3114,"OPTIMUM FOUND",55,4.620438,41.2795,NA,"CPLEX model.",4e-04,64,0,"Base",41.1629,"",137,455,"rnd7.csv",NA,4,NA,NA,NA
"292",1,6e-04,323,"OPTIMUM FOUND",45,11.2,20.4143,NA,"abstract CPLEX model.",0,81,0,"Base",20.1935,"",5,47,"rnd38.csv",NA,9,NA,NA,NA
"293",2,0.0071,2737,"OPTIMUM FOUND",35,28.905405,266.2726,NA,"CPLEX model.",3e-04,121,0,"Base",266.1062,"",74,157,"rnd14.csv",NA,7,NA,NA,NA
"294",1,7e-04,167,"OPTIMUM FOUND",58,10,15.2801,NA,"abstract CPLEX model.",0,81,0,"Base",15.0648,"",2,42,"rnd48.csv",NA,9,NA,NA,NA
"295",1,8e-04,15,"OPTIMUM FOUND",54,3,0.1587,NA,"CPLEX model.",0,57,0,"Base",0.0809,"",1,339,"rnd44.csv",NA,4,NA,NA,NA
"296",2,0.0042,1456,"OPTIMUM FOUND",2,4.790323,26.0798,NA,"CPLEX model.",1e-04,60,8e-04,"Base",25.9552,"",62,321,"rnd58.csv",NA,5,NA,NA,NA
"297",3,0.0223,6825,"OPTIMUM FOUND",15,43.368056,570.0845,NA,"abstract CPLEX model.",0.0024,146,0,"Base",569.6951,"",144,252,"rnd3.csv",NA,6,NA,NA,NA
